Bike Station,Place,Place Latitude,Place Longitude,Rating,Popularity,Price
Olympic Village Station,33 Acres Brewing Co,49.263877,-123.105307,No rating available,No popularity available,No price available
Olympic Village Station,Elysian Coffee,49.264531,-123.105038,No rating available,No popularity available,No price available
Olympic Village Station,Nook,49.269521,-123.109276,No rating available,No popularity available,No price available
Olympic Village Station,Modus Coffee,49.263182,-123.107195,No rating available,No popularity available,No price available
Olympic Village Station,Terra Breads,49.271451,-123.107006,No rating available,No popularity available,No price available
Olympic Village Station,Earnest Ice Cream,49.268876,-123.102894,No rating available,No popularity available,No price available
Olympic Village Station,Pure Bread,49.266631,-123.104568,No rating available,No popularity available,No price available
Olympic Village Station,OEB Breakfast Co,49.273374,-123.119419,No rating available,No popularity available,No price available
Olympic Village Station,The Wicklow Pub,49.268684,-123.118613,No rating available,No popularity available,No price available
Olympic Village Station,R & B Brewing Inc,49.26727,-123.103568,No rating available,No popularity available,No price available
Olympic Village Station,JJ Bean Coffee Roasters,49.270118,-123.109002,No rating available,No popularity available,No price available
Olympic Village Station,Vij's,49.257484,-123.11482,No rating available,No popularity available,No price available
Olympic Village Station,La Terrazza,49.274887,-123.118818,No rating available,No popularity available,No price available
Olympic Village Station,CRAFT Beer Market Vancouver,49.270591,-123.106447,No rating available,No popularity available,No price available
Olympic Village Station,Faculty Brewing Co,49.268552,-123.104488,No rating available,No popularity available,No price available
Olympic Village Station,Provence Marinaside,49.273338,-123.119497,No rating available,No popularity available,No price available
Olympic Village Station,Dynasty Seafood Restaurant 皇朝海鮮酒家,49.263675,-123.12143,No rating available,No popularity available,No price available
Olympic Village Station,Gusto a Taste of Italy,49.271332,-123.105861,No rating available,No popularity available,No price available
Olympic Village Station,Fife Bakery,49.268088,-123.10307,No rating available,No popularity available,No price available
Olympic Village Station,33 Brewing Experiment,49.263903,-123.105634,No rating available,No popularity available,No price available
Olympic Village Station,Mahony & Sons,49.26908,-123.118647,No rating available,No popularity available,No price available
Olympic Village Station,Electric Bicycle Brewing,49.267115,-123.104285,No rating available,No popularity available,No price available
Olympic Village Station,Banana Leaf,49.263207,-123.122445,No rating available,No popularity available,No price available
Olympic Village Station,Tacofino Ocho,49.266312,-123.104622,No rating available,No popularity available,No price available
Olympic Village Station,Salsa & Agave Mexican Grill,49.274054,-123.122154,No rating available,No popularity available,No price available
Olympic Village Station,Argo Cafe,49.268608,-123.104493,No rating available,No popularity available,No price available
Olympic Village Station,Big Rock Brewery Ltd,49.267411,-123.111042,No rating available,No popularity available,No price available
Olympic Village Station,Tap & Barrel,49.271827,-123.106065,No rating available,No popularity available,No price available
Olympic Village Station,Wendy's,49.263714,-123.114614,No rating available,No popularity available,No price available
Olympic Village Station,Ophelia,49.269552,-123.108061,No rating available,No popularity available,No price available
Olympic Village Station,Starbucks,49.273405,-123.119989,No rating available,No popularity available,No price available
Olympic Village Station,Tropika Malaysian & Thai Cuisine 星馬印,49.25887,-123.115262,No rating available,No popularity available,No price available
Olympic Village Station,Brewhall,49.269396,-123.103425,No rating available,No popularity available,No price available
Olympic Village Station,Tim Hortons,49.263583,-123.123288,No rating available,No popularity available,No price available
Olympic Village Station,Le Bread Pan Cafe Bakery,49.267047,-123.119609,No rating available,No popularity available,No price available
Olympic Village Station,Blenz Coffee,49.263421,-123.115731,No rating available,No popularity available,No price available
Olympic Village Station,Pho Extreme Xe Lua,49.26339,-123.114269,No rating available,No popularity available,No price available
Olympic Village Station,Mr. Japanese Curry,49.263756,-123.113732,No rating available,No popularity available,No price available
Olympic Village Station,Tractor,49.263546,-123.118013,No rating available,No popularity available,No price available
Olympic Village Station,Foundry,49.268379,-123.112261,No rating available,No popularity available,No price available
Olympic Village Station,Honjin Sushi,49.273601,-123.121223,No rating available,No popularity available,No price available
Olympic Village Station,Stages Restaurant & Lounge,49.263515,-123.120119,No rating available,No popularity available,No price available
Olympic Village Station,Java Express,49.262578,-123.119471,No rating available,No popularity available,No price available
8th & Macdonald,Olive and Ruby Cafe,49.26427,-123.169326,No rating available,No popularity available,No price available
8th & Macdonald,Sunshine Diner,49.264168,-123.165344,No rating available,No popularity available,No price available
8th & Macdonald,Parthenon Supermarket,49.264037,-123.173523,No rating available,No popularity available,No price available
8th & Macdonald,Cafe Lokal,49.268153,-123.164876,No rating available,No popularity available,No price available
8th & Macdonald,Raisu,49.268036,-123.158378,No rating available,No popularity available,No price available
8th & Macdonald,Linh Cafe,49.268162,-123.168931,No rating available,No popularity available,No price available
8th & Macdonald,Chewie's Biscuit Co,49.268121,-123.168765,No rating available,No popularity available,No price available
8th & Macdonald,Green Leaf Sushi,49.264138,-123.18018,No rating available,No popularity available,No price available
8th & Macdonald,Neverland Tea Salon,49.264037,-123.173523,No rating available,No popularity available,No price available
8th & Macdonald,White Spot Kitsilano,49.263844,-123.163371,No rating available,No popularity available,No price available
8th & Macdonald,The Naam Restaurant,49.268235,-123.166991,No rating available,No popularity available,No price available
8th & Macdonald,Maria's Taverna,49.268087,-123.158139,No rating available,No popularity available,No price available
8th & Macdonald,The Eatery,49.264468,-123.180614,No rating available,No popularity available,No price available
8th & Macdonald,Delara,49.268056,-123.156677,No rating available,No popularity available,No price available
8th & Macdonald,Darby's Pub,49.268116,-123.168521,No rating available,No popularity available,No price available
8th & Macdonald,Peaceful Restaurant,49.268082,-123.15968,No rating available,No popularity available,No price available
8th & Macdonald,Rowan's Roof,49.267984,-123.158617,No rating available,No popularity available,No price available
8th & Macdonald,Tang's Bistro,49.26427,-123.168434,No rating available,No popularity available,No price available
8th & Macdonald,Pho Japolo,49.264239,-123.168756,No rating available,No popularity available,No price available
8th & Macdonald,Bon Macaron Patisserie,49.264245,-123.169,No rating available,No popularity available,No price available
