Bike Station,Place,Place Latitude,Place Longitude,Rating,Review Count,Price
Olympic Village Station,Alley 16,49.257017,-123.11474,4.4,9,No price available
Olympic Village Station,Peaceful Restaurant,49.263147,-123.116143,3.7,646,$$
Olympic Village Station,Pizza Rubato Napoletana,49.2635503,-123.1170685,4.2,15,No price available
Olympic Village Station,Kamei on Broadway,49.263643,-123.118152,4.3,26,No price available
Olympic Village Station,Super Baked,49.2694489,-123.1076129,5.0,1,No price available
Olympic Village Station,Homura Yakiniku,49.263136,-123.125637,4.5,8,No price available
Olympic Village Station,Robba da Matti,49.2753397,-123.1208967,4.2,541,$$
Olympic Village Station,Manoush'eh,49.27667072314417,-123.12570086148996,4.8,263,$
Olympic Village Station,Cactus Club Cafe,49.2633734327403,-123.117130327243,3.7,157,$$
Olympic Village Station,Tozen Sushi Bar,49.263536,-123.125689,4.5,40,No price available
Olympic Village Station,Menya Raizo,49.26336,-123.11314,3.9,84,$$
Olympic Village Station,Jollibee,49.26284950899397,-123.11513709853324,3.3,49,$$
Olympic Village Station,Salmon n' Bannock,49.2631378,-123.1296705,4.5,242,$$
Olympic Village Station,Marulilu Cafe,49.26338,-123.11415,4.0,296,$$
Olympic Village Station,Ignite Pizzeria,49.27724,-123.11858,4.6,36,No price available
Olympic Village Station,Mr Japanese Curry,49.2638021,-123.1137004,4.0,42,$$
8th & Macdonald,Fable Kitchen,49.2679331,-123.149019,4.3,804,$$
8th & Macdonald,Folke Restaurant,49.2641529,-123.1643358,4.7,19,No price available
8th & Macdonald,Raisu,49.2679990419609,-123.158381134272,4.2,530,$$$
8th & Macdonald,Painted Ship,49.263898,-123.169616,4.3,3,No price available
8th & Macdonald,Petite Bao,49.264246943743714,-123.1690986,4.7,21,No price available
8th & Macdonald,East Is East,49.26430118353472,-123.1726934,3.9,320,$$
8th & Macdonald,The Corner Hotpot,49.2643238,-123.1702132,4.7,3,No price available
8th & Macdonald,Casereccio Foods,49.2642,-123.15742,4.7,56,No price available
8th & Macdonald,Midam Cafe,49.2644249,-123.17645,4.4,49,No price available
8th & Macdonald,Mr. Red Cafe,49.2640755304294,-123.165913715756,3.8,127,$$
8th & Macdonald,Banana Leaf,49.26439,-123.1723,3.6,181,$$
8th & Macdonald,Little Bird Dim Sum,49.26814,-123.17168,3.9,100,$$
8th & Macdonald,Healthy Noodle House,49.2682083,-123.1667851,4.5,77,$
8th & Macdonald,Sahel Market & Restaurant,49.26436103578125,-123.17628114405936,4.4,63,$
8th & Macdonald,Nostos Taverna,49.2640613,-123.1751526,4.4,24,No price available
8th & Macdonald,Pho Japolo,49.2642944822974,-123.168611359253,3.9,67,$$
8th & Macdonald,Chewie's Chicken & Biscuits,49.26809,-123.1688,4.6,160,$$
8th & Macdonald,Hanoi Old Quarter Restaurant,49.264401364383744,-123.1741815,4.2,62,No price available
8th & Macdonald,Dark Table,49.2685699,-123.16481,4.0,557,$$$
8th & Macdonald,Karma Indian Bistro,49.2684809,-123.1671589,4.3,23,No price available
8th & Macdonald,Uncle Pu's Sichuan Taste,49.26400721896341,-123.17495452514662,5.0,2,No price available
8th & Macdonald,KFC,49.2638956,-123.1649213,4.0,1,No price available
8th & Macdonald,Don at Kitsilano,49.26803615562396,-123.1545255,4.4,28,No price available
8th & Macdonald,Tandoori Fusion,49.2639679,-123.1695571,3.8,134,$$
8th & Macdonald,LanZhou Beef Noodle,49.264434,-123.176648,4.3,6,No price available
8th & Macdonald,Ahi Sushi,49.26426484845587,-123.1690526817842,4.2,5,No price available
8th & Macdonald,Delara,49.2680486,-123.1569183,4.2,61,No price available
8th & Macdonald,Haidilao Hotpot,49.26395,-123.17622,4.4,62,No price available
8th & Macdonald,The Naam,49.2683459,-123.1670621,3.4,627,$$
8th & Macdonald,Puerto Mexico,49.2682065,-123.1666736,4.9,14,No price available
8th & Macdonald,Nook,49.2722128608937,-123.155147313374,3.8,179,$$
8th & Macdonald,Lumiere Cafe,49.26431473407026,-123.16886655986308,4.7,3,No price available
8th & Macdonald,Ah Long Sushi,49.2641841,-123.1662602,4.2,10,No price available
8th & Macdonald,Purebread,49.26436,-123.17016,4.3,34,No price available
8th & Macdonald,Reggiano’s Pizza,49.26829828095438,-123.168947670995,3.9,17,No price available
8th & Macdonald,La Notte Restaurant,49.2571826,-123.1852849,3.8,64,$$
8th & Macdonald,Hu Tong,49.2639938,-123.1709293,2.9,30,$$
8th & Macdonald,Harvest Deli,49.2642749,-123.1715916,4.5,152,$
8th & Macdonald,Fiore Famiglia,49.2578174,-123.1650765,3.8,54,No price available
8th & Macdonald,Cafe Lokal,49.2683300473659,-123.16486839205,4.5,59,$$
8th & Macdonald,Taqueria Tachingon,49.2642749,-123.1716562,3.7,18,No price available
8th & Macdonald,Suren Grill & Bar,49.26869015369158,-123.1774617,5.0,2,No price available
8th & Macdonald,Green Leaf Sushi,49.2642679,-123.1801,3.9,413,$$
8th & Macdonald,White Spot,49.2638179420072,-123.163287331925,3.2,75,$$
8th & Macdonald,The Cider House,49.2714834306239,-123.154953740237,4.4,34,No price available
8th & Macdonald,Tera V Burger,49.2642995,-123.1717091,4.1,151,$
8th & Macdonald,Yagoto Sushi Dining,49.263793589572,-123.154220015935,4.4,81,$$
8th & Macdonald,Coquette,49.26212,-123.15324,4.0,26,No price available
8th & Macdonald,Nuba in Kitsilano,49.2642141,-123.1742235,3.5,170,$$
8th & Macdonald,Au Comptoir,49.268034328356,-123.15672487756,3.9,234,$$$
30th & Ontario,Autostrada,49.24173907817404,-123.1016538,3.8,109,$$$
30th & Ontario,Sula- Main Street,49.24797017503239,-123.10079066069838,4.4,162,$$
30th & Ontario,MeeT on Main,49.2467145032391,-123.100830778711,4.1,509,$$
30th & Ontario,Oretachi Curry,49.24116,-123.10187,4.0,3,No price available
30th & Ontario,The Locus,49.2485,-123.10147,3.9,272,$$
30th & Ontario,East is East,49.2452136,-123.1014916,3.9,525,$$$
30th & Ontario,Corner 29,49.24462915719018,-123.1009767,3.9,18,No price available
30th & Ontario,Chicken Box,49.2458826961659,-123.1014716,4.5,4,No price available
30th & Ontario,Seasons In the Park,49.2416705486198,-123.112535476685,4.0,569,$$$
30th & Ontario,Bon Cafe,49.2403413,-123.1016249,4.0,85,$
30th & Ontario,Published On Main,49.25283186017385,-123.10116032897228,4.3,162,No price available
30th & Ontario,District Eleven,49.2489934,-123.1012049,4.1,41,No price available
30th & Ontario,Hawkers Delight Deli,49.248375,-123.101287,3.9,369,$$
30th & Ontario,Ivy’s Kitchen Vietnamese Restaurant,49.2434,-123.10095,4.1,19,$$
30th & Ontario,Yugo Restaurant,49.24753,-123.10152,4.1,131,$$$
30th & Ontario,Ramen Kounotori,49.249832,-123.100779,4.5,22,No price available
30th & Ontario,Osteria Elio Volpe,49.25585356808485,-123.11575714498758,3.9,28,No price available
30th & Ontario,Sawasdee Thai Restaurant,49.24703,-123.1008,4.0,355,$$
30th & Ontario,Lila Restaurant,49.249938294959655,-123.1013545,4.4,7,No price available
30th & Ontario,Anh and Chi,49.2550314422938,-123.100882202153,4.0,728,$$$
30th & Ontario,Breka Bakery & Café,49.24383730986246,-123.10114614665508,4.0,52,$$
30th & Ontario,Zakkushi Dining On Main,49.249124,-123.101552,3.8,243,$$
30th & Ontario,Heritage Restaurant & Bar,49.247134,-123.100828,5.0,1,No price available
30th & Ontario,Good Thief,49.25534,-123.10106,4.4,13,No price available
30th & Ontario,BBQ Chicken,49.2448724,-123.1011006,4.6,19,No price available
30th & Ontario,The Fish Counter,49.25076,-123.10136,4.4,379,$$
30th & Ontario,Chaise Lounge Restaurant,49.2450701,-123.1010896,3.3,158,$$
30th & Ontario,Bar Bravo,49.247707868854725,-123.08985371142624,4.4,16,No price available
30th & Ontario,Zab Bite,49.247788,-123.090434,4.0,33,No price available
30th & Ontario,Haiyi Seafood Restaurant,49.2420795568868,-123.101093755786,3.4,47,$$
30th & Ontario,Chickpea,49.2466008452725,-123.100948166987,3.5,280,$$
30th & Ontario,Van Tea Cafe,49.233265,-123.1013951,3.8,60,$$
30th & Ontario,Suyo Modern Peruvian,49.2540292,-123.1010659958052,4.5,45,No price available
30th & Ontario,The Acorn,49.24958,-123.10143,3.9,499,$$
30th & Ontario,Nammos Estiatorio,49.24949186070796,-123.0898917758554,3.9,152,$$
30th & Ontario,Via Tevere Main Street,49.256294,-123.100928,4.8,4,No price available
30th & Ontario,Feast & Fallow,49.233715,-123.112521,4.2,13,No price available
30th & Ontario,Potluck Hawker Eatery,49.254602,-123.1149019,3.5,100,No price available
30th & Ontario,Sushi Hub,49.24116,-123.10187,4.1,130,$$
30th & Ontario,Cambie Vietnamese Restaurant,49.24828,-123.1007,3.9,83,$
30th & Ontario,Tasty Planet,49.2478619,-123.0903791687172,4.2,5,No price available
30th & Ontario,Ash Street Bistro,49.2337381,-123.1182868,4.5,12,$$
30th & Ontario,Tonton Sushi,49.2497178,-123.115173,4.0,81,$$
30th & Ontario,Pretty Good Sandwiches,49.26331,-123.11631,5.0,1,No price available
30th & Ontario,Trafiq Cafe & Bakery,49.2474862,-123.1011218,4.3,330,$$
30th & Ontario,The French Table Bistro,49.2500105,-123.1008117,3.5,120,$$$
30th & Ontario,Rocky Mountain Flatbread,49.2478,-123.10074,4.2,256,$$
30th & Ontario,The Main,49.2474400091199,-123.10095847346696,2.8,129,$$
30th & Ontario,Simply Delicious Eatery & Lounge,49.2464848,-123.1010264,3.4,40,$$$
30th & Ontario,Sushi Hil,49.2554661,-123.1011451,4.6,41,No price available
Lakewood & Triumph,Aleph Eatery,49.2849288,-123.065795,4.4,91,$$
Lakewood & Triumph,Nonna's Cucina,49.280915,-123.060235,4.6,35,No price available
Lakewood & Triumph,Royal Palace Seafood,49.28144,-123.06023,4.5,20,$$
Lakewood & Triumph,Dundas Eat + Drink,49.285084,-123.062273,4.2,77,$$
Lakewood & Triumph,Straight and Marrow,49.2848302,-123.0661495,4.4,37,No price available
Lakewood & Triumph,Tacofino Commissary,49.28131129836604,-123.0574981,3.8,328,$$
Lakewood & Triumph,Jackalope's Neighbourhood Dive,49.2812849,-123.0586541,4.3,128,$$
Lakewood & Triumph,The Red Wagon,49.28122323218941,-123.06112288953248,3.9,652,$$
Lakewood & Triumph,Enzo’s Rustico Romano,49.281012,-123.054904,4.7,3,No price available
Lakewood & Triumph,Caffe La Tana,49.2788597356837,-123.070581380828,4.5,51,No price available
Lakewood & Triumph,Dachi,49.2813958763596,-123.058002479374,3.9,39,$$
Lakewood & Triumph,Yama Cafe,49.2813049,-123.0632877,4.4,103,$$
Lakewood & Triumph,Pepino's,49.2787695,-123.0705849,4.1,166,$$$
Lakewood & Triumph,Mr Red Cafe,49.281317,-123.060882,3.9,212,$$
Lakewood & Triumph,Kin Kao Thai Kitchen,49.276516,-123.0696335,3.9,180,$$
Lakewood & Triumph,Subject to Change,49.284879,-123.066076,4.0,1,No price available
Lakewood & Triumph,Lunch Lady,49.27497,-123.06915,4.1,269,$$
Lakewood & Triumph,Bai Bua Thai Cuisine,49.28142,-123.05564,4.1,149,$$
Lakewood & Triumph,Sopra Sotto,49.2711051,-123.0694651,4.0,156,$$
Lakewood & Triumph,Cozen,49.2715238,-123.0697249,4.6,23,No price available
Lakewood & Triumph,Laksa King,49.2810051,-123.0534797,3.8,219,$$
Lakewood & Triumph,Subway,49.2850075,-123.0619513,1.3,35,$$
Lakewood & Triumph,Innocent Ice Cream,49.28135725832989,-123.0615231,4.1,103,$$
Lakewood & Triumph,Sing Sing,49.2741085,-123.0698051,4.2,6,No price available
Lakewood & Triumph,Bar Corso,49.2707051,-123.0694651,4.4,20,No price available
Lakewood & Triumph,Selene,49.28156207903532,-123.0516911,5.0,1,No price available
Lakewood & Triumph,Magari by Oca,49.27338,-123.06934522558733,5.0,3,No price available
Lakewood & Triumph,Downlow Chicken Shack,49.2765067,-123.0696349,4.1,288,$$
Lakewood & Triumph,Tamam: Fine Palestinian Cuisine,49.281027,-123.051462,4.2,186,$$
Lakewood & Triumph,Saigonville,49.28144,-123.06075,3.0,6,No price available
Lakewood & Triumph,Le Petit Saigon,49.2812749,-123.0473489,3.8,240,$
Lakewood & Triumph,The Indian Chef’s,49.2809954320651,-123.058500577607,4.3,17,No price available
Lakewood & Triumph,It's Okay,49.28129507769995,-123.05506445467472,3.8,4,No price available
Lakewood & Triumph,Pho Win,49.2810251,-123.0610141,3.6,43,$
Lakewood & Triumph,Princeton Pub,49.28499,-123.06503,3.3,32,$
Lakewood & Triumph,Takenaka,49.2783093,-123.0755801,4.3,101,$$
Lakewood & Triumph,The Narcissus,49.28423,-123.06998,4.4,13,No price available
Lakewood & Triumph,Sushi Nanaimo,49.281495437462,-123.05621164168,3.6,307,$$
Lakewood & Triumph,The Connaught Place,49.2809718,-123.0580322,0.0,0,No price available
Lakewood & Triumph,Absinthe Bistro,49.27607,-123.0692457,4.6,149,$$$
Lakewood & Triumph,La Luce Café,49.284225,-123.069997,5.0,1,No price available
Lakewood & Triumph,Yolks,49.281081,-123.072931,3.7,462,$$
Lakewood & Triumph,James on Hastings Chinese Restaurant,49.2814293,-123.0497513,3.5,107,$$
Lakewood & Triumph,On Lok,49.2808579,-123.0633046,2.8,89,$$
Lakewood & Triumph,The Brighton,49.2812749,-123.0548832,3.3,44,$$
Lakewood & Triumph,Franklin Food Lab,49.28209789579896,-123.0724623687172,5.0,2,No price available
Lakewood & Triumph,Powell Donair and Kebab,49.2849649,-123.0638685,5.0,3,No price available
Lakewood & Triumph,Via Tevere Pizzeria,49.27387530438791,-123.06553445802784,4.1,359,$$
Lakewood & Triumph,Mogu Fried Chicken,49.2756074483614,-123.069326430559,4.7,32,No price available
Lakewood & Triumph,Sun Yee Cafe,49.2809251982496,-123.062627948821,3.2,13,No price available
13th & Cambie,Osteria Elio Volpe,49.25585356808485,-123.11575714498758,3.9,28,No price available
13th & Cambie,Alley 16,49.257017,-123.11474,4.4,9,No price available
13th & Cambie,Saku,49.2631006,-123.11667523250104,4.3,269,$$
13th & Cambie,ChiuChow Seafood Restaurant,49.26099857408367,-123.1164952,3.8,24,No price available
13th & Cambie,The Greek By Anatoli - Broadway,49.26283913055831,-123.11245392872092,4.4,12,No price available
13th & Cambie,The Farmhouse,49.26185879464837,-123.09710762514682,4.2,30,No price available
13th & Cambie,iDen & Quan Ju De Beijing Duck House,49.26021,-123.1148451,3.5,162,No price available
13th & Cambie,Xin Chào,49.2626123961945,-123.11515357347383,4.3,8,No price available
13th & Cambie,Seaport City Seafood Restaurant,49.263921119674905,-123.115152,4.2,73,$$$
13th & Cambie,Hokkaido Ramen Santouka,49.263127,-123.1168917,4.2,241,$$
13th & Cambie,Potluck Hawker Eatery,49.254602,-123.1149019,3.5,100,No price available
13th & Cambie,Vij's Restaurant,49.25754,-123.11479,4.0,451,$$$
13th & Cambie,La Taqueria Pinche Taco Shop,49.263617,-123.112593,4.2,706,$$
13th & Cambie,A.Bento,49.263164,-123.118857,3.9,33,$$
13th & Cambie,Uma Sushi,49.2638048,-123.1137294,4.3,126,$$$
13th & Cambie,Maizal RMF,49.2600097,-123.1012988,4.3,156,$$
13th & Cambie,Tops Chef Persian Restaurant,49.260953,-123.116426,5.0,2,No price available
13th & Cambie,Published On Main,49.25283186017385,-123.10116032897228,4.3,162,No price available
13th & Cambie,Viet House,49.2546156379752,-123.114992380142,3.8,78,$$
13th & Cambie,Baghven Uyghur Cuisine,49.25539018302986,-123.11532530933616,3.8,16,No price available
13th & Cambie,Sula- Main Street,49.24797017503239,-123.10079066069838,4.4,162,$$
13th & Cambie,Passion8 Dessert Cafe,49.258435242883,-123.11499774456,4.1,219,$$
13th & Cambie,Anh and Chi,49.2550314422938,-123.100882202153,4.0,728,$$$
13th & Cambie,Kin Kao Song,49.2629749,-123.0986667,4.4,42,No price available
13th & Cambie,Burgoo Bistros,49.25765498958033,-123.100815,3.9,520,$$
13th & Cambie,Tropika On Cambie,49.2589,-123.11538,2.9,180,$$
13th & Cambie,Fable Diner,49.2630749,-123.1019822,3.9,350,$$
13th & Cambie,Dong Tai Xiang Shanghai Dim Sum,49.2561684,-123.1148886,3.1,56,$$
13th & Cambie,Good Thief,49.25534,-123.10106,4.4,13,No price available
13th & Cambie,Johnny’s On Oak,49.25143,-123.12723,4.3,19,No price available
13th & Cambie,Marulilu Cafe,49.26338,-123.11415,4.0,296,$$
13th & Cambie,ONIGIRI YA,49.26339,-123.11652,4.5,2,No price available
13th & Cambie,Tozen Sushi Bar,49.263536,-123.125689,4.5,40,No price available
13th & Cambie,Kamei on Broadway,49.263643,-123.118152,4.3,26,No price available
13th & Cambie,Indian Roti Kitchen,49.25901,-123.11538,4.5,167,$$
13th & Cambie,Ramen One,49.263407,-123.113706,3.9,26,$$
13th & Cambie,Baja Racing,49.255263,-123.114767,3.6,7,No price available
13th & Cambie,The Firewood Café,49.2584924,-123.1148336,3.9,129,$$
13th & Cambie,John 3:16 Malaysian Delights,49.26371,-123.12812,4.1,66,$$
13th & Cambie,Pho Xe Lua 24,49.2554137,-123.1149178,3.8,119,$$
13th & Cambie,Sushi Mura,49.2578843,-123.10079837291288,5.0,3,No price available
13th & Cambie,Peaceful Restaurant,49.263147,-123.116143,3.7,646,$$
13th & Cambie,Thai Away Home,49.2556512,-123.1153209,3.3,124,$$
13th & Cambie,Sing Sing,49.2607122038635,-123.100685477257,3.8,138,$$
13th & Cambie,Shiro,49.25796735722776,-123.11460624110458,4.1,256,$$
13th & Cambie,Yume Dining,49.267153,-123.113141,4.5,15,No price available
13th & Cambie,Sushi Dragon,49.2631475,-123.118358,3.8,96,$
13th & Cambie,Westcoast Poke,49.26409,-123.1140415,3.8,174,$$
13th & Cambie,Homura Yakiniku,49.263136,-123.125637,4.5,8,No price available
13th & Cambie,Yolks,49.2631139,-123.1163529,3.6,375,$$
Arbutus & Nanton,Jess' Restaurant,49.23469310222751,-123.15724723041058,3.9,49,$$$
Arbutus & Nanton,La Buca Restaurant,49.250648,-123.168016,4.0,68,$$$
Arbutus & Nanton,Gary's,49.260958,-123.138226,4.3,9,No price available
Arbutus & Nanton,Breakfast Table,49.25855,-123.13856,4.3,282,$$
Arbutus & Nanton,Khao Thai By Legato,49.23452,-123.1591192,4.1,27,No price available
Arbutus & Nanton,Ramen DANBO,49.23480431478797,-123.15913584083316,4.6,11,$$
Arbutus & Nanton,The Stable House Bistro,49.2597322720703,-123.140207185371,4.0,109,$$
Arbutus & Nanton,Fiore Famiglia,49.2578174,-123.1650765,3.8,54,No price available
Arbutus & Nanton,41 Noodle & Rice Pot House,49.2348,-123.15925,4.0,49,$$
Arbutus & Nanton,Mon Garenne,49.250682,-123.1681202,5.0,1,No price available
Arbutus & Nanton,Myst Asian Bistro,49.234319,-123.153134,3.6,8,No price available
Arbutus & Nanton,Kokoro Tokyo Mazesoba,49.2347918,-123.1593201,4.1,33,$$
Arbutus & Nanton,Barra 41,49.23482,-123.16161,4.2,26,$$
Arbutus & Nanton,Sushi Umi,49.257724,-123.139054,4.5,4,No price available
Arbutus & Nanton,26 Viet Cafe,49.23441000834219,-123.1533231,4.7,6,No price available
Arbutus & Nanton,Big Way Hot Pot,49.234727,-123.156726,4.2,13,No price available
Arbutus & Nanton,Mr Shi Noodle House,49.234833,-123.158727,4.0,2,No price available
Arbutus & Nanton,Minerva Restaurant,49.2346862,-123.1615423,3.6,123,$$
Arbutus & Nanton,Saba Foods,49.26007655336628,-123.13904964662748,4.4,17,No price available
Arbutus & Nanton,Bufala,49.2374125128053,-123.155639817237,3.6,159,$$
